timestamp_utc,instrument_symbol,open_price,high_price,low_price,close_price,interval_traded_volume,bid_volume_level_1,ask_volume_level_1,bid_distance_level_1,ask_distance_level_1,bid_volume_level_2,ask_volume_level_2,bid_distance_level_2,ask_distance_level_2,bid_volume_level_3,ask_volume_level_3,bid_distance_level_3,ask_distance_level_3,bid_volume_level_4,ask_volume_level_4,bid_distance_level_4,ask_distance_level_4,bid_volume_level_5,ask_volume_level_5,bid_distance_level_5,ask_distance_level_5,bid_volume_level_6,ask_volume_level_6,bid_distance_level_6,ask_distance_level_6,bid_volume_level_7,ask_volume_level_7,bid_distance_level_7,ask_distance_level_7,bid_volume_level_8,ask_volume_level_8,bid_distance_level_8,ask_distance_level_8,bid_volume_level_9,ask_volume_level_9,bid_distance_level_9,ask_distance_level_9,bid_volume_level_10,ask_volume_level_10,bid_distance_level_10,ask_distance_level_10
2026-02-19T13:50:00Z,BTC-USDT,65963.5,65963.5,65963.5,65963.5,22.170955,0.00017,44.34174,0.2274,0.2274,0.00034,46.51433,0.379,0.379,0.00074,47.26893,0.5306,0.5306,0.00391,48.51547,0.6822,0.6822,0.00447,52.58273,0.8338,0.8338,0.0104,67.27985,0.9854,0.9854,0.01153,70.36047,1.137,1.137,0.0147,76.62393,1.2886,1.2886,0.0151,81.50869,1.4402,1.4402,0.01714,81.88563,1.5918,1.5918
2026-02-19T13:55:00Z,BTC-USDT,65898.5,65898.5,65898.5,65898.5,5.48076,7.43755,3.52397,0.0759,0.0759,7.43771,3.9211,0.2276,0.2276,7.43787,5.50179,0.3794,0.3794,9.67286,5.51123,0.8346,0.5311,12.32969,5.78254,0.9864,0.6829,14.31531,7.54744,1.1381,0.8346,16.09923,10.0739,1.2899,0.9864,18.38927,10.49407,1.4416,1.1381,18.40264,12.09565,1.5934,1.2899,25.37779,15.81931,1.7451,1.4416
2026-02-19T14:00:00Z,BTC-USDT,65833.5,65833.5,65833.5,65833.5,2.39785,4.7457,0.05,0.0759,0.0759,4.74626,0.15016,0.2278,0.2278,4.74643,0.15033,0.3797,0.3797,4.99253,1.88214,0.5316,0.5316,6.83793,1.98399,0.6835,0.6835,8.08088,2.31092,0.8354,0.8354,9.50546,3.93186,0.9873,0.9873,10.41408,4.92879,1.1392,1.1392,16.26126,6.10719,1.2911,1.2911,17.43001,8.65986,1.443,1.443
2026-02-19T14:05:00Z,BTC-USDT,65933.5,65933.5,65933.5,65933.5,5.02195,9.82958,0.21432,0.0758,0.0758,15.18079,0.58913,0.2275,0.2275,21.5393,0.60322,0.3792,0.3792,25.73446,1.01111,0.5308,0.5308,31.01245,5.01641,0.6825,0.6825,37.82432,6.27678,0.8342,0.8342,52.24708,8.73392,0.9858,0.9858,62.70371,10.00665,1.1375,1.1375,65.27636,12.00836,1.2892,1.2892,67.48446,14.97207,1.4408,1.4408
2026-02-19T14:10:00Z,BTC-USDT,66030.5,66030.5,66030.5,66030.5,27.48787,21.4816,33.49414,0.0757,0.0757,21.48177,35.46593,0.2272,0.2272,21.48194,36.88358,0.3786,0.3786,21.50858,38.32118,0.5301,0.5301,21.50898,43.19277,0.6815,0.6815,21.50915,54.31401,0.8329,0.8329,21.50932,55.05236,0.9844,0.9844,21.51405,55.2909,1.1358,1.1358,21.51438,56.27881,1.2873,1.2873,21.52113,59.10125,1.4387,1.4387
2026-02-19T14:15:00Z,BTC-USDT,65905.5,65905.5,65905.5,65905.5,10.88363,0.00921,21.75805,0.0759,0.0759,0.00954,23.1031,0.2276,0.2276,1.39385,25.31184,0.3793,0.3793,1.39459,26.58203,0.5311,0.5311,2.96739,27.30223,0.6828,0.6828,2.98654,29.45989,0.8345,0.8345,2.98694,30.3503,0.9863,0.9863,4.15228,31.51754,1.138,1.138,4.37757,31.77972,1.2897,1.2897,4.61234,33.34297,1.4415,1.4415
2026-02-19T14:20:00Z,BTC-USDT,65981.5,65981.5,65981.5,65981.5,3.36518,0.46902,6.26134,0.0758,0.0758,0.47908,7.59928,0.3789,0.2273,0.53934,9.29637,0.5305,0.3789,0.53989,9.86677,0.682,0.5305,0.54006,11.31864,0.8336,0.682,1.70481,12.30657,0.9851,0.8336,2.03563,14.50094,1.1367,0.9851,3.84214,16.37326,1.2882,1.1367,5.42148,18.95788,1.4398,1.2882,5.69298,20.26038,1.5914,1.4398
2026-02-19T14:25:00Z,BTC-USDT,65960.5,65960.5,65960.5,65960.5,9.819875,13.91835,5.7214,0.0758,0.0758,13.91851,5.78176,0.2274,0.2274,13.91867,7.02428,0.379,0.379,13.98471,9.54001,0.8338,0.5306,13.98488,10.99516,0.9854,0.6822,15.17823,11.28603,1.137,0.8338,16.82601,13.60687,1.2887,0.9854,18.03956,16.17021,1.4403,1.137,18.28643,21.21932,1.5919,1.2887,20.71364,22.14861,1.7435,1.4403
2026-02-19T14:30:00Z,BTC-USDT,65709.5,65709.5,65709.5,65709.5,6.2988,11.68073,0.91687,0.0761,0.0761,11.70524,0.91703,0.2283,0.2283,11.95484,0.92936,0.3805,0.3805,13.53579,0.93269,0.5326,0.837,13.77878,0.93286,0.6848,0.9892,15.60581,2.53892,0.837,1.1414,16.31576,2.53909,0.9892,1.2936,18.32027,2.62645,1.1414,1.4458,20.9942,2.72213,1.2936,1.5979,22.81268,2.94336,1.4458,1.7501
2026-02-19T14:35:00Z,BTC-USDT,66088.5,66088.5,66088.5,66088.5,3.61759,1.54085,5.69433,0.0757,0.0757,1.54343,6.3545,0.227,0.6809,1.5436,8.77373,0.3783,0.8322,1.60663,9.95837,0.5296,0.9835,1.6068,10.14561,0.6809,1.1348,2.76645,10.29634,0.8322,1.2862,3.02415,11.34136,0.9835,1.4375,5.88163,11.41446,1.1348,1.5888,6.1364,12.88984,1.2862,1.7401,7.03401,13.13735,1.4375,1.8914
2026-02-19T14:40:00Z,BTC-USDT,66235.5,66235.5,66235.5,66235.5,7.227135,14.33349,0.12078,0.0755,0.0755,17.99273,0.12386,0.2265,0.2265,18.33125,0.12503,0.3774,0.3774,20.86374,0.1252,0.5284,0.5284,30.33989,0.12537,0.6794,0.6794,30.85344,0.12554,0.8304,0.8304,31.04981,0.20441,0.9813,0.9813,32.49985,1.34182,1.1323,1.1323,36.1277,1.61554,1.2833,1.2833,37.97251,1.61571,1.4343,1.4343
2026-02-19T14:45:00Z,BTC-USDT,66226.5,66226.5,66226.5,66226.5,17.31278,34.48951,0.13605,0.0755,0.0755,37.20132,0.13622,0.2265,0.2265,37.87971,0.13639,0.3775,0.3775,39.32907,0.13972,0.6795,0.5285,48.50982,0.13989,0.8305,0.6795,53.93238,0.14006,0.9815,0.8305,55.14535,0.14058,1.1325,0.9815,55.86373,0.14075,1.2835,1.1325,55.94898,0.14392,1.4345,1.2835,61.18456,0.14409,1.5855,1.4345
